1390	Visual improvements|Created by AI|Enhancement	feat(fsl): `oarrange` — ordered arrange (same-rank + enforced left-to-right placement)
394	Chore|Bug|Size improvement|Performance|Dependencies	Reduce the size of the parser
393	Editors|Needs implementation|Use cases|Ease of use|Graph language|Visual improvements|Color|Frontend|Needs a feature|Enhancement|Visualizations	How a state is visibly rendered should be themeable
388	Needs implementation|Tooling|Chore|Typescript|Technical debt|Codegen	Slap hacky export footer on PEG to make it ts-ish
387	Tooling|High priority|Cleanup|Test suite|Issue needs work|Refactor|Build|Typescript	Rename the peg to .ts?
386	Tooling|Cleanup|Refactor|Build|Technical debt	rationalize the rollup configs to a config generator
385	Tooling|Chore|High priority|Bug|Build|Typescript	move to tsconfig right now
384	Editors|Highlighters|Bug	Kinda feel like rollup-plugin-typescript2 might be eating errors
383	Tooling|Chore|Cleanup|Performance|Refactor|Build|Typescript|Build infrastructure	Invert rollup and typescript ordering; redefine dist layout
381	Documentation Generators|Chore|High priority|Publicity and visibility|Ease of use|Tutorials|Issue needs work|Documentation and docgen|API	Get serious about API docs
380	Tooling|High priority|Use cases|Publicity and visibility|Bug|Visualizations|Web|Website|Maintenance	fsl.tools viewer is out of date; fails on links with newer features
379	Graph language|Bug|Needs tests|FSL|Blocks others	state declarations can't take quoted names
378	Needs implementation|Machine use cases|Functional language|Very powerful|Needs a feature|Enhancement|FSL|Needs spec	module attribute failed_outputs
377	Use cases|Graph language|Visual improvements|Enhancement|Visualizations	Honor arrange-end in jssm-viz
376	Needs implementation|Use cases|Graph language|Visual improvements|Enhancement|Visualizations	Honor arrange-start in jssm-viz
375	Bug|Visualizations|Needs information	graph layouts not impacting contemporary graphs
374	Bug|Good first issue|Low hanging fruit|Visualizations|Blocks others	twopi missing from graph layouts
373	Use cases|Ease of use|Graph language|Visual improvements|Needs a feature|Enhancement|FSL	Arrange variant arrange start, arrange end
370	Chore|High priority|Cleanup|Bug|Dependencies|Security	Bump nyc to ditch security warnings in jssm-viz
369	Use cases|Graph language|Bug|Visual improvements|Rendering compatibility|Visualizations|Blocks others	Update corner support in jssm-viz
368	Use cases|Graph language|Visual improvements|Rendering compatibility|Enhancement|Visualizations	Honor line styles in jssm-viz
367	Needs implementation|Use cases|Graph language|Visual improvements|Rendering compatibility|Enhancement|Visualizations	Implement line styles (solid dotted dashed)
366	Needs implementation|Use cases|Graph language|Visual improvements|Enhancement|FSL|Features|Visualizations	Honor arrange in jssm-viz
364	Use cases|Graph language|Visual improvements|Rendering compatibility|Enhancement|Visualizations	Honor shape diagonals in jssm-viz
363	Use cases|Graph language|Visual improvements|Rendering compatibility|Enhancement|Features|Visualizations	Honor shape rounding in jssm-viz
362	Use cases|Graph language|Visual improvements|Rendering compatibility|Enhancement|Visualizations	Support shape diagonals
361	Use cases|Graph language|Visual improvements|Rendering compatibility|Enhancement|Features|Visualizations	Support shape rounding
360	Examples|Use cases|Publicity and visibility|Ease of use|Tutorials|Site use cases|Ease of contribution|Collected propaganda|Low hanging fruit|Documentation and docgen|Visualizations|Cli	Document node and browser approaches to fsl to svg, png
359	Bug|Types|Color	RGB types are declared in wrong order, meaning short match short-circuits longer match
358	Cleanup|Bug|Low hanging fruit|Visualizations|Blocks others	edge_color shouldn't be underscore if the rest are dash
357	Tooling|Bug|Visualizations	Error messages are broken in jssm-viz-demo
356	Tooling|Cleanup|Enhancement|FSL|Visualizations	Remove rotation button from jssm-viz-demo and add flow: to source
355	Tooling|Color|Enhancement|Visualizations	Update jssm-viz-demo to have color
354	Bug|Color|Visualizations	Hard color references aren't storing the `#` that named color references are
353	Needs implementation|Use cases|Graph language|Visual improvements|Rendering compatibility|Enhancement|Visualizations	Honor shape in jssm-viz
352	Editors|Use cases|Visual improvements|Color|Enhancement|Visualizations	Honor background color in jssm-viz
351	Editors|Use cases|Visual improvements|Color|Enhancement|Visualizations	Honor border color in jssm-viz
350	Editors|Use cases|Graph language|Visual improvements|Enhancement|Visualizations	Honor text color in jssm-viz
349	Use cases|Graph language|Visual improvements|Color|Enhancement|Features|Visualizations|Blocks others	Ability to set default text color on all nodes
348	Use cases|Graph language|Visual improvements|Color|Frontend|Is blocked|Needs a feature|Enhancement	Ability to set default background color on all nodes
347	Use cases|Graph language|Visual improvements|Color|Enhancement|Visualizations	Default border color on all nodes
345	Needs implementation|Use cases|Test suite|Graph language|Visual improvements|Color|Enhancement	Remember to make theme heritable from graph to state
343	Chore|Cleanup|Temporary solution proposed|Visualizations	Better way to export GraphViz errors than this nonsense
342	High priority|Use cases|Graph language|Visual improvements|Rendering compatibility|Needs a feature|Enhancement|Visualizations	Ability to set shape of node
341	High priority|Use cases|Graph language|Visual improvements|Color|Needs a feature|Enhancement|Visualizations	Ability to set background color of node
340	High priority|Use cases|Graph language|Visual improvements|Color|Needs a feature|Enhancement|Visualizations	Ability to set border color of node
339	High priority|Use cases|Graph language|Visual improvements|Color|Needs a feature|Enhancement|Visualizations	Ability to set text color of node
338	Needs research|Use cases|Test suite|Ease of use|Graph language|Issue needs work|Very powerful|Visual improvements|Color|Frontend|Needs a feature|Enhancement|Visualizations|Accessibility	Themes need a color transformation function ability
336	Needs research|Use cases|Ease of use|Graph language|Issue needs work|Visual improvements|Color|Needs a feature|Enhancement|FSL|Visualizations	Palette property to together-set sensible color, textcolor, bgcolor
335	Graph language|Bug|Visualizations	Faulting on empty node declaration property lists
334	Bug|Integrations|Visualizations	jssm-viz should not consume graphviz errors
333	High priority|Test suite|Bug|Core|FSL|Blocks others	Escaped double-quotes in strings seem to be broken
332	REPL|Use cases|Ease of use|Graph language|Good first issue|Visual improvements|Low hanging fruit|Enhancement|Visualizations|Blocks others	dot footer
331	Use cases|Ease of use|Graph language|Visual improvements|Enhancement|Features|Visualizations	dot prelude in parser
330	Use cases|Ease of use|Graph language|Visual improvements|Compile targets|Enhancement|Codegen	dot prelude in compiler
329	Needs implementation|Chore|Test suite|Graph language	dot prelude in testset
328	Editors|Use cases|Ease of use|Graph language|Integrations|Visual improvements|Needs a feature|Enhancement|Visualizations	dot prelude in jssm-viz
325	Needs implementation|Machine use cases|Bug|Issue needs work|Core|FSL	multiple edges with same origin/destination should be possible under different actions
316	Low priority|Cleanup|Ease of use|Enhancement|CSS|Visualizations	Better SVG default node IDs through slugging
314	Needs implementation|Tooling|High priority|Use cases|Competition|Publicity and visibility|Ease of use|Enhancement|Visualizations|Cli	Create a CLI of jssm-viz for rendering flowcharts
290	Needs research|High priority|Test suite|Bug|Automation|Build|Windows|CI/CD	Figure out why windows builds fail (they work locally)
289	Needs research|Tooling|Chore|Cleanup|Automation|Enhancement|CI/CD|Stale|Workflows	Add stale watchdog
287	Editors|Needs implementation|Tooling|High priority|Graph language|Enhancement|Visualizations	Make `flow` attribute available in jssm-viz
286	Editors|Tooling|Use cases|Graph language|Needs a feature|Enhancement|Features|Visualizations	Make rankdir into `flow:` machine attribute
285	Editors|Documentation Generators|High priority|Use cases|Competition|Publicity and visibility|Ease of use|Graph language|Visual improvements|Color|Is blocked|Needs a feature|Enhancement|Visualizations	Theme support in jssm-viz
284	Tooling|Cleanup|Refactor|Typescript|Modernize	Switch to ECMA Private Fields
283	Machine use cases|Use cases|Competition|Publicity and visibility|Site use cases|Collected propaganda|Low hanging fruit|Documentation and docgen|Visualizations|Website|Customer acquisition	Make a comparison page between various FSM libraries
280	REPL|High priority|Use cases|Graph language|Visual improvements|Color|Enhancement|Features|Visualizations	Fill out some common sense properties for state declarations
278	REPL|Use cases|Graph language|Needs a feature|Enhancement|Visualizations	Put rankdir in the FSL source already
273	Tooling|Publicity and visibility|Ease of use|Tutorials|Widgets|Integrations|CDN|Enhancement|Visualizations	cdn widget renderer component
267	High priority|Ease of use|Graph language|Enhancement|FSL|Features|Visualizations	Okay, `rank=same` is now `arrange`
263	Ease of use|Graph language|Issue needs work|Very powerful|Status: Underway|Needs a feature|Enhancement|FSL|Features	Override for label
262	Tooling|Chore|Cleanup|Test suite|Issue needs work|Integrations|Dependencies	Replace 'ava' for 'jest' in tests
257	Editors|REPL|Ease of use|Good first issue|Widgets|Frontend|Enhancement	Add to editor the ability to swap panes, disable panes, or switch l/r to t/b
256	Needs research|Functional language|Issue needs work|Uncertain|Question|Features	timing issues - do we actually want after?
250	Chore|Publicity and visibility|Tutorials|Issue needs work|List issue|Youtube	Make a list of video topics 
249	Examples|Tutorials|Good first issue|Low hanging fruit|Documentation and docgen|Duplicate	Cooking examples 
246	Low priority|Use cases|Graph language|Needs a feature|Enhancement|Visualizations	Expose rank same to end user
242	High priority|Use cases|Ease of use|Visual improvements|Frontend|Enhancement|Visualizations	Start state isn't sufficiently visible
234	Editors|Build|Javascript|Question	Way too much files are generated when using webpack
233	Needs research|Needs implementation|Tooling|Machine use cases|Use cases|Competition|Publicity and visibility|Ease of use|Site use cases|Issue needs work|Automation|Viz action|Integrations|Status: Underway|Enhancement|Visualizations|CI/CD	Gh commit render action
229	Needs implementation|Functional language|Compile targets|Enhancement|C++|Codegen	Hidden parameters to hooks
225	Examples|Needs implementation|Use cases|Test suite|Publicity and visibility|Ease of use|Tutorials|Documentation and docgen|Visualizations	node.js svg rendering tutorial
219	Chore|High priority|Publicity and visibility|Ease of use|Site use cases|Website|Community	Put Discord on site
218	High priority|Publicity and visibility|Ease of use|Integrations|Community	Make a slack workspace for fsl
217	Chore|High priority|Low hanging fruit|Size: tiny|Community	Make Vat an admin on Slack
216	Chore|Ease of use|Good first issue|Ease of contribution|Documentation and docgen	jssm-viz needs a CONTRIBUTING.md
209	Needs research|Tooling|Low priority|Static analysis|Publicity and visibility|Ease of use|Automation|Integrations|Needs a feature|Enhancement|CI/CD	Github app bot for linting machines
208	Chore|Low priority|Publicity and visibility|Process|Build infrastructure|Maintenance	fsl organization
205	Needs research|Tooling|Test suite|Stochastics|Enhancement	Much better stoch testing
203	Needs research|Needs implementation|Low priority|Test suite|List issue|Enhancement|Features	history
196	Pastebins|Use cases|Ease of use|Site use cases|Frontend|Needs a feature|Enhancement|Visualizations	Add zoom to viewer
189	Editors|Needs implementation|High priority|Use cases|Publicity and visibility|Ease of use|Integrations|Enhancement|Visualizations|Web	Editor mechanism to provide links for viewer from #180
188	Tooling|Chore|High priority|Size improvement|Minifier|Build|Dependencies|Enhancement	Add compression of es6 package with Terser
185	Bug|Color|FSL	Colors that were string prefixes were sniping each other
184	Graph language|Bug|Internationalization|Blocks others	Amharic seems to fault in machine attributes inside quotes
183	High priority|Bug|Build|Package Quality	Fix that `main` in jssm `package.json` pointed at source instead of build
182	Editors|Use cases|Site use cases|Graph language|Needs a feature|Enhancement|Visualizations	Graph rotation for initial rotation in viewer
181	Pastebins|Editors|Needs implementation|Use cases|Competition|Publicity and visibility|Ease of use|Site use cases|Graph language|Enhancement	Make to-URL in editor with LZ compressor
180	Needs implementation|Tooling|Competition|Publicity and visibility|Ease of use|Site use cases|Enhancement|Visualizations|Web	Make from-URL viewer for graphs
179	Ease of use|Help sidebar|Widgets|Frontend|Enhancement	popup help panel with fsl commands in it
176	Editors|REPL|Use cases|Ease of use|Visual improvements|Low hanging fruit|Color|Needs a feature|Enhancement|Visualizations	Mechanism to control background color of graphs
175	Editors|REPL|Ease of use|Widgets|Frontend|Needs a feature|Enhancement	Add "add headers" button to make it easier to re-add headers
174	Editors|Examples|REPL|Cleanup|Ease of use|Enhancement	Take headers out of example starter code, for simplicity
172	Editors|High priority|Ease of use|Graph language|Needs a feature|Enhancement|Visualizations|Codegen	Custom DOT preamble/prelude operator
171	Tooling|Test suite|Stochastics|Enhancement|Typescript|Blocks others	typescript-aware quickcheck with stats gathering
170	Editors|Tooling|High priority|Graph language|Transcompile targets|Enhancement|Features	Create to-dot button
169	Editors|High priority|Frontend|Needs a feature|Enhancement|Visualizations	Create to-svg button
167	Needs research|Tooling|Chore|Size improvement|Performance|Low hanging fruit|Build|Enhancement|Javascript	set up for tree shakeability
165	Needs research|Chore|Cleanup|Build infrastructure|Security|Website	how to get an a+ on ssl
158	Editors|Needs implementation|Tooling|Documentation Generators|Publicity and visibility|Ease of use|Integrations|Enhancement|Javascript|Markdown	markdown-it plugin
155	Needs research|Low priority|Publicity and visibility|Question	consider the .gallery tld
152	High priority|Publicity and visibility|Ease of use|Integrations|Types|Is blocked|Enhancement|Typescript	Get listed on Definitely Typed
151	Tooling|Package managers|Chore|High priority|Publicity and visibility|Ease of use|Integrations|Types|Typescript	make a .d.ts
148	Needs implementation|Tooling|Publicity and visibility|Integrations|Status: Underway|Low hanging fruit|Enhancement|FSL	Add FSL and JSSM to `cloc`
145	Cleanup|Test suite|Refactor|FSL|Fonts	Remove the cutesy unicode operators
144	Chore|Cleanup|Meta|Maintenance	Move FSLp closed issues here too
141	Chore|High priority|Cleanup|Test suite|Refactor|Build|Dependencies|Technical debt	Completely ditch flow and babel
140	Tooling|Test suite|Stochastics|Automation|Needs tests|Enhancement	Testing rig
139	Needs research|Needs implementation|Tooling|Package managers|Test suite|Publicity and visibility|Ease of use|Integrations|Types|Intend to close|Duplicate|Typescript	Figure DefinitelyTyped out sooner rather than later
138	Needs implementation|Static analysis|Ease of use|Graph language|Enhancement	module attribute "allow_islands"
130	Tooling|High priority|Use cases|Publicity and visibility|Tutorials|Site use cases|Status: Underway|Low hanging fruit|Documentation and docgen|Enhancement|Visualizations	Tutorial: how to make a renderable and embeddable graph, step by step
128	Needs implementation|Use cases|Graph language|Color|Is blocked|Needs a feature|Enhancement|FSL|Visualizations	Multiple themes
125	Needs implementation|Machine use cases|Ease of use|Graph language|Needs a feature|Enhancement|FSL|Needs spec	Required properties
124	Needs implementation|High priority|Machine use cases|Ease of use|Graph language|Very powerful|Status: Underway|Needs a feature|Enhancement|FSL|Features	States should have properties
122	Chore|High priority|List issue|Meta|Needs external	Hooray, FSLp has an issue list to unroll too
121	Editors|Use cases|Graph language|Documentation and docgen|Enhancement|Features|Visualizations	graph_orientation attribute
120	Needs implementation|Cleanup|Test suite|Documentation and docgen|FSL|Big picture|Needs spec	Spec is the new source of truth on what is actually in the language
118	Documentation Generators|Use cases|Ease of use|Graph language|Very powerful|Rendering compatibility|Frontend|Needs a feature|Enhancement|Visualizations	Explicit ability to mark a group as a subgraph
117	Needs implementation|Documentation Generators|High priority|Use cases|Ease of use|Graph language|Needs a feature|Enhancement	Distinguish the node name from the label text already
115	Documentation Generators|Use cases|Ease of use|Graph language|Needs a feature|Enhancement|Features|Visualizations	Rank same on groups
114	Use cases|Ease of use|Graph language|Color|Rendering compatibility|Needs a feature|Enhancement|Visualizations	Style cascade
110	Needs implementation|Documentation Generators|Use cases|Ease of use|Needs a feature|Enhancement|HTML|Visualizations	Some mechanism for GViz HTML-like labels
108	Tooling|High priority|Use cases|Publicity and visibility|Ease of use|Graph language|Issue needs work|Enhancement|Visualizations|Needs information	Theme module attribute
107	Tooling|Package managers|High priority|Build|Enhancement|Javascript	Make sure new impl tracks ES6 module field in package.json correctly
102	Needs research|Needs implementation|Test suite|Enhancement|Internationalization	See if we can get high unicode working
100	Needs research|Needs implementation|Machine use cases|Use cases|Ease of use|Graph language|Very powerful|Composition|Is blocked|Needs a feature|Enhancement|FSL|Needs spec	Kinds
97	Needs research|Low priority|Use cases|Integrations|Ahead of its time|Rendering compatibility|Dependencies|Enhancement|Visualizations	Consider d3-graphviz as a renderer for animation's sake
96	Needs research|Low priority|Use cases|Integrations|Ahead of its time|Uncertain|Rendering compatibility|Visualizations	Consider Cytoscape as a renderer
95	Needs research|Integrations|Ahead of its time|Uncertain|Visualizations	Consider Cytoscape as a renderer
92	Pastebins|Needs implementation|REPL|Use cases|Ease of use|Very powerful|Machine exposition|Frontend|Needs a feature|Enhancement|Visualizations	Visible rendering of state
90	Needs implementation|Machine use cases|Graph language|Needs a feature|Core|Enhancement	Constructor configuration: `tick`
89	Needs research|Needs implementation|Machine use cases|Functional language|Graph language|Automation|Needs a feature|Enhancement|FSL|Features	operator `after`
86	Editors|Tooling|Test suite|Good first issue|Frontend|Enhancement	Make sure new editor has better reload behavior
82	Chore|Meta	Move jssm-viz-demo issues here
81	Chore|Meta|Maintenance	Move jssm-viz issues here
76	Editors|Needs research|Bug|Integrations	Possibly fix brace problem by switching directly to ace
75	Needs implementation|High priority|Machine use cases|Functional language|Test suite|Graph language|Issue needs work|Very powerful|Needs a feature|Enhancement|Features|Needs spec	Outputs
74	Needs implementation|High priority|Machine use cases|Functional language|Test suite|Graph language|Integrations|Very powerful|Ahead of its time|Needs a feature|Enhancement|Features	Inputs 
73	Test suite|Graph language|Needs tests|Features	Property setting
71	Needs implementation|Test suite|Graph language|Needs a feature|Enhancement|FSL|Features	Anonymous groups
70	Needs implementation|Test suite|Graph language|Needs a feature|Enhancement|FSL|Features	Named sequential groups
69	Low priority|Publicity and visibility|Good first issue|Integrations|Low hanging fruit|Customer acquisition	Try to get a mention on The Vanilla JS Component List
67	Needs implementation|Tooling|Test suite|Stochastics|Automation|Enhancement	Stochastic stress testing
64	Test suite|Stochastics|Graph language|Automation|Needs tests|List issue|Enhancement	Stochastic system compilability testing
63	Needs research|Tooling|Static analysis|Stochastics|Good first issue|Automation|Enhancement	Coverage analysis
62	Test suite|Stochastics|Graph language|Automation|Enhancement	Random walks
61	Needs implementation|Test suite|Graph language|Is blocked|Enhancement|FSL|Features	on_after hook
60	Needs implementation|Test suite|Graph language|Needs a feature|Core|Enhancement	before_enter_emit hooks
59	Needs implementation|Test suite|Graph language|Needs tests|Needs a feature|Core|Enhancement	after_check guards
58	Test suite|Graph language|Needs a feature|Enhancement|Features	before_enter_check guards
57	Needs implementation|High priority|Test suite|Graph language	Stripes
56	Needs implementation|High priority|Static analysis|Test suite|Graph language|Enhancement	Cycles
55	Test suite|Graph language|Good first issue|Intend to close|Visualizations|Already available	All 15 links in ascii, unicode, and mixed
53	Chore|Low priority|Meta|Maintenance	Move JSSM closed issues here too
51	Needs implementation|Tooling|Static analysis|Good first issue|Automation|Enhancement	Linter should detect islands; warn without pragma
49	Needs research|Low priority|Machine use cases|Use cases|Graph language	Why-because analysis
48	Examples|Low priority|Good first issue|Example source|Uncertain|Enhancement	Comedy flowcharts
45	Examples|Needs implementation|Low priority|Machine use cases|Use cases|Graph language	Issue Trees
41	Needs research|Low priority|Machine use cases|Use cases|Graph language|Automation	Sequential function chart
39	Highlighters|Needs implementation|Low priority|Good first issue|Integrations|Enhancement|PHP|FSL	Add FSL to Crayon (php, jquery)
38	Highlighters|Needs implementation|Good first issue|Integrations|Enhancement|Javascript|FSL	Add FSL to Rainbows
37	Highlighters|Needs implementation|Low priority|Good first issue|Integrations|Enhancement|PHP	Add FSL to GeSHI (php)
36	Highlighters|Needs implementation|Low priority|Good first issue|Integrations|Enhancement|FSL	Add FSL to sunlight.js
34	Editors|Highlighters|Tooling|High priority|Good first issue|Enhancement	Update Sublime Text highlighter to 1.0
33	Editors|Highlighters|Needs implementation|Package managers|High priority	Sublime Text highlighter
31	Highlighters|Needs implementation|Integrations|Enhancement|FSL	Add FSL to MicroLight.js
30	High priority|Cleanup|Refactor|Visualizations|Web|Technical debt	Sort out the `window` mess in jssm-viz
29	Highlighters|Needs implementation|Good first issue|Integrations|Help wanted|Enhancement|FSL	Add FSL to Google Code Prettify
28	Pastebins|Highlighters|Needs research|Low priority|Publicity and visibility|Good first issue|Integrations|FSL	Get listed on ToHTML
27	Highlighters|Needs research|Low priority|Good first issue|Integrations|Uncertain|Is blocked	lol maybe shjs
26	Highlighters|Tooling|Low priority|Good first issue|Integrations|Enhancement|FSL	lol maybe get FSL into GNU source-highlight
25	Chore|High priority|List issue|Meta|Maintenance	Unroll old JSSM folded issue list
24	Chore|Process|Meta	move fsl.tools issues here
23	Chore|Meta|Maintenance	Move FSLc issues here
22	Chore|Process|Meta	Move FSLp issues here
21	Chore|Process|Meta|Maintenance	Move FSLi issues here
20	Chore|High priority|Process|Meta	Move JSSM open issues here
19	Documentation Generators|Good first issue|Integrations|Documentation and docgen|Enhancement|Ruby	Get FSL into Slate (ruby docgen)
16	Editors|Highlighters|Package managers|Integrations|Is blocked|Enhancement	Get into Atom
14	Editors|Highlighters|Needs research|Automation|Integrations|Enhancement	Maybe a TreeSitter grammar?
13	Editors|Highlighters|Good first issue|Integrations|Is blocked|Enhancement	Add FSL to Brackets
9	Editors|Needs implementation|Package managers|Integrations|Enhancement	Atom Package Manager
7	Needs research|Examples|Needs implementation|Graph language|Needs a feature|Enhancement|FSL	Hierarchal state charts
6	Editors|Highlighters|Good first issue|Integrations|Is blocked|Enhancement	CodeFlask
4	Editors|Highlighters|Needs research|Low priority|Integrations|Enhancement	Instructure Design editor
3	Editors|Needs research|Low priority|Integrations|Uncertain	get into lighttable maybe?
1	Needs research|Chore|High priority|Issue needs work	Figure out what all to centralize
