891		fsl-editor: irrevocable text corruption when cloning blocks (CodeMirror @codemirror/view 6.43.3/6.43.4 tile-renderer bug; pinned to 6.43.2)
884		Permalink URL sync — follow-ups (inflate cap, key encoding, reconnect rebuild)
816		bug: constructor drops injected time_source (destructured then hardcoded); serialize() bypasses it too
780	Enhancement|Visualizations|API	feat(viz): Add Graph Highlighter to jssm-viz (Traces & Nodes)
775	Enhancement|LLM|Cli	Add export-system-prompt CLI command for AI Agents
748	Build|Performance|Tooling|Visualizations|CI/CD	build(perf): durable perf-chart pipeline — src/scripts generator, build-step regeneration into src/generated_docs, run-end comment workflow
736	Cleanup|Performance	perf(util): query/util micro-cleanups — uses_actions allocates; probable_exits_for triple-pass; unique() O(n^2); seq() triple-alloc
735	Core|Performance	perf(transition): hooked/listener-path cleanups — 4x hook_args spread; edges_between()[0] alloc; double state lookup for terminal/complete
734	Refactor|Core|Performance	perf(machine): constructor validation cleanups — JSON.parse per property binding; states() rebuilt per required property
733	FSL|Performance	perf(parser): TimeType keyword-table scanner — 27 sequential literal probes per after-decoration
732	Refactor|Performance	perf(parser): charCode digit-run scanner for IntegerLiteral — regex class tests are ~4% of construct() ticks
731	FSL|Performance	perf(parser): first-char gate for Stripe/Cycle ArrowTarget probes — ~4% of construct() on cycle-free machines
730	Refactor|FSL|Performance	perf(parser): hand-rolled ActionLabel/String scanners — slice unescaped runs instead of char-array join
729	Performance	perf: numeric interned keys for hook firing (interning lever 2)
725	Bug|Performance|CI/CD	fix(perf-ci): detached runner rebuilds committed dist + 30-min dead-man guillotines every release run
723	Bug	fix(timers): hookless machines never clear 'after' timeouts on early exit — stale fire + re-arm throw
706	Refactor|Core|Performance	perf: constructor Map double-lookups — get/has pairs in the transition build loop (9% of construct)
705	Refactor|Core|Performance	perf: shared frozen hook outcomes — 6-10 {pass:true} allocations per hooked transition
704	FSL|Performance	perf: inline peg$fail's early-return guard at generated call sites (6.7% of construct)
703	Bug|Needs tests|Performance|Codegen	fix(compiler): [].concat spread caps machines at ~65k transition statements; pointless O(n) copy
702	Enhancement|FSL|Performance	perf: hand-rolled Atom scanner — per-char array+join in peg$parseAtom (~13% of construct)
700	Performance|Codegen	perf: O(n^2) concat accumulation in compile() — the real construct() cliff
698	Core|FSL|Performance	perf: hand-rolled peg$parseWS whitespace scanner (parser-bound construct() cliff)
676	Refactor|FSL|Performance	perf: de-recurse the WS / comment grammar rules (construct() parse time)
675	Build|Performance|Tooling	build: AWS Graviton benchmark runner (clean dedicated-core benchmarking + per-run profile)
673	Performance	perf: construct() duplicate-edge guard is O(out-degree) per edge → O(V·E) on dense graphs
670	Refactor|Performance	perf: reduce per-transition allocations (hook_args guard + observation-event listener gate)
668	Enhancement|Stochastics|Visualizations|Widgets	feat(wc): <fsl-simulation> sub-component (random walk runner + histogram)
667	Enhancement|Visualizations|Widgets	feat(wc): <fsl-export> sub-component (download / permalink / embed-snippet menu)
665	Enhancement|Visualizations|Widgets	feat(wc): <fsl-effective-properties> sub-component (resolved-properties panel)
664	Enhancement|Visualizations|Widgets	feat(wc): <fsl-hook-log> sub-component (hook-firing log)
663	Enhancement|Widgets	feat(wc): <fsl-data-inspector> sub-component (typed-data tree view)
662	Enhancement|Visualizations|Widgets	feat(wc): <fsl-history> sub-component (visited-state timeline with click-to-rewind)
661	Enhancement|Widgets	feat(wc): <fsl-info-panel> sub-component (state inspector)
660	Enhancement|Widgets|Web	feat(wc): <fsl-toolbar> sub-component (lint, validate, export buttons)
659	Frontend|Editors|Widgets	feat(wc): <fsl-editor> sub-component (FSL code editor)
648	Frontend|Enhancement|Visualizations	feat(wc): <jssm-instance> base component — composition root for the FSL workspace
647	Enhancement|Visualizations|Web	feat(wc): add <fsl-viz> synonym for <jssm-viz>; auto-bind to parent <jssm-instance> when nested
645	Enhancement	feat(wc): <jssm-bind> / data-jssm-bind declarative tag for projecting machine data into the DOM
644	Bug|Needs tests|Flaky|Cli	fix(cli): dispatcher empty-pathEnv test is slow under contention
643	Enhancement|HTML|Features|Web	feat(wc): <jssm-on> declarative tag for observing machine events (depends on #638)
642	Core|Performance	perf: optimize hook dispatch (close hooked-200 vs hub-200 ~6.5x gap)
641	Enhancement|Documentation and docgen|Web	feat(wc): <jssm-hook> declarative tag for installing machine hooks
640	Enhancement|Widgets|Web	feat(wc): <jssm-action> declarative tag for wiring DOM events to machine actions
639	Enhancement|Documentation and docgen|Widgets	feat(wc): five-mechanism customization/observation surface for <fsl-instance>
638	Enhancement|Types|API	feat: add machine.on(...) event API as a clean separation from hooks
636	Performance	perf: ongoing performance tracking (umbrella)
635	Performance	perf: adjacency index for edges_between() and transition dispatch
632	Build|CI/CD	ci: trim PR runs to ubuntu-latest only; restrict full build to one main job
615	Bug|Visualizations|Fonts|Cli	fsl-render: PNG/JPEG output renders shapes but no text labels
614	Bug|Visualizations|Windows|Cli	CLI render: libuv UV_HANDLE_CLOSING assertion on Windows after writing image
613	Build|Dependencies|Performance|Tooling	Upgrade better_git_changelog to speed up the changelog build step
605	Bug|FSL|Stochastics	Parser fails on empty line-comment body (// followed immediately by terminator or EOF)
584	Bug|FSL	Duplicate 'γ' entry in JsNumericLiteral makes one intended Unicode variant unreachable
557	Bug|Core	this._data is never set when without hooks path is taken in `transition_impl`
515	Bug|Temporary solution proposed|Duplicate|FSL|Community	Problem defining more than one action with the same transition path
513	Question|API	Saving/restoring machine state between runs
453	Chore	Do a full rescan of repo 
434	Question|FSL|API	Parse the JSSM format
401	Bug|Build|Package Quality|Size improvement|Community	Huge package
392	Enhancement|Typescript|Features|Types|Community	TypeScript type declarations file
390	List issue|Meta	Todo list (v3)
389	Temporary solution proposed|Enhancement|Question	Events
385	Duplicate|Visualizations|CI/CD	Gh actions viz build
384	Documentation and docgen|Website	reassert videos on site
383	Enhancement|Visualizations|CI/CD	Github action for graphing
382	Visualizations|Website|Youtube	Link SVG stuff from site; make youtube
381	Visualizations|Cli	fsl to svg cli
377	Needs research|Enhancement|Documentation and docgen|Features|Visualizations|Community	NodeJS approach to producing SVGs
376	Chore|Package managers|Community	Publish the next NPM version
374	Enhancement|Documentation and docgen|Examples|Readme	Request: Improvement to README
369	Publicity and visibility	get a mention
368	Question|Documentation and docgen|Tutorials	Does this need a video series?
367	Bug|Editors|Internationalization	editor dies when high unicode like ✅ is used
366	Editors	domain for editor
365	Editors|Tooling	prep for better editor
364	Examples	chess as an example machine template
363	Documentation and docgen|Tutorials	start planning a full on book
362		deepak <3
361	Enhancement|FSL	exchange mechanism (like blocks)
360	Documentation and docgen|Tutorials|Visualizations	start prepping a task oriented feature walkthrough
359	Examples|Visualizations	graphical example (eg node coloring)
358	Documentation and docgen|Examples	hook examples (transition and state)
357	FSL|Examples	named groups examples
356	Documentation and docgen|Examples	inputs and outputs examples
355	Documentation and docgen|Tutorials	start up tutorials
354	Editors|Tooling|Visualizations	consider switching graph explorer to vs code
353	Build|Package managers	module field in package
352	Visualizations	Need a style for a node that is both a start_state and any kind of end_state
351	Chore	Update machines in repo to have headers
350	Bug|FSL	npm_name is not in peg
349	Bug|Core|FSL	machine_language is not in peg
348	Bug|FSL	machine_reference is not in peg
347	Enhancement|FSL|Codegen	Transcompilation of cycles to transitions
346	Enhancement|FSL|Codegen	Cycles
345	Needs tests	Cycle-relevant tests
344	Refactor|Types	Conversion of cycle-relevant Flowtype
343	Codegen	Cycles in compiler
342	FSL	Cycles in parser
341	Enhancement|FSL	Enumerated state definitions' features converted from feature list
340	FSL|Documentation and docgen	State definitions' features explicitly enumerated
339	Enhancement|Types|Visualizations	Gviz shapes in flowtype
338	Enhancement	State declarations consumed in constructor
337	Enhancement|FSL	State declaration types
336	FSL	State declarations
335	FSL|Needs tests	State declaration tests
334	Enhancement|API	State declarations represented in API
333	FSL|Codegen	State declarations pass compiler
332	FSL|Needs tests	State declarations pass parser
331	Enhancement|FSL	State declarations support feature lists
330	Enhancement|FSL	State declarations enforce name
329	List issue	Todo list (v2)
324	Enhancement|FSL	`#` from first letter of atom
323	Enhancement|FSL	Remove `@` from first letter of atom
322	Enhancement|FSL	Remove `&` from first letter of atom
321	Core|Enhancement|FSL	Split atoms into first letter and rest-of-symbol
320	Core|Enhancement|FSL	Modify atoms to be ready for sigils
319	Cleanup|FSL	Clean up unused PEG directives prior to reimplementation
318	Bug|Cleanup|FSL	Removed unused-ish rule `StateColor`
317	Bug|Cleanup|FSL	Removed unused-ish rule `ArbitraryStateQuality`
316	Bug|Cleanup|FSL	Removed unused-ish rule `StateQuality`
315	Bug|Cleanup|FSL	Removed unused-ish rule `StateDef`
314	Bug|Cleanup|FSL	Removed unused-ish rule `StateGroupDef`
313	FSL|Features	Basic machine attributes
312	Enhancement|FSL|Features	Set up machine attribute `fsl_version`
311	Enhancement|FSL|Features	Set up machine attribute `machine_version`
310	Enhancement|FSL|Features	Set up machine attribute `machine_contributor`
309	Core|Enhancement|Features	Set up machine attribute `machine_author`
308	Features|API	Set up machine attribute `machine_definition`
307	Enhancement|FSL|Features	Set up machine attribute `machine_comment`
306	Enhancement|FSL|Features|License	Set up machine attribute `machine_license`
305	Enhancement|Features	Set up machine attribute `machine_name`
303	Enhancement|FSL|Features	actions should take arguments
302	Core|Enhancement|FSL|Features	Cycles and cycle notation
301	Needs research|Suppressed|Question|Features|Uncertain	Need Patater to tell me if I've got NDA right
300	Bug|Build	Add `build/` to repo; remove build step from install
299	Bug|Build	Another round of packaging bullshit
298	Visualizations	Graph rendering of edges
297	Enhancement|Visualizations	Better support for color
296	Features|Visualizations	support w3 colors
295	Core|Enhancement|Visualizations	support rgba8
294	Enhancement|Features|Visualizations	support rgba4
293	Core|Enhancement	Support RGB6
292	Core|Enhancement	Support RGB3
291	Bug|Build|Core|Enhancement|Features|Package managers	Change package to point at `build/jssm.es5.js`
290	Bug|Build|Environments|Package managers	Node can't consume directly from NPM
289	Bug|Refactor|Core	initial state logic is in compiler, when it needs to be in constructor instead
288	FSL|Stochastics	Probability
287	Enhancement|Stochastics	probabilities in test sets
286	Enhancement|FSL|Features	Probabilities in DSL
285	Enhancement|FSL|Features|Stochastics	Probabilities in data notation
284	Bug|Stochastics	Random selection doesn't work on non-probabilized items
283	Bug|FSL	lol comments can only be top level things
282	Bug|FSL	List targets sometimes broken; multiple same-name outbound actions not caught
281	Enhancement|FSL	End nodes
280	FSL|Features|Codegen	end nodes go through compiler
279	FSL|Features|Codegen	start nodes go through compiler
278	Core|Enhancement	use first in start_nodes as default initial_node instead of auto_detect if not specified
277	Core|Codegen	Compiler stuff, aggregate done
276	Enhancement|FSL|Features	Comments
275	Core|Visualizations	Layout
274	Enhancement|Features|Visualizations|API	layout in api
273	Enhancement|Features|Codegen	layout in compiler
272	FSL|Features|Visualizations	layout in dsl
271	Core|Enhancement|API	Make (which is currently compile(parse(foo)) )
270	Core|Enhancement|FSL	Actions as 'shorthands'
269	Core|Enhancement|FSL	Node lists as transition targets
268	Core|Enhancement|FSL|Codegen	Arrow types in DSL compiler
267	Core|FSL|Codegen	Arrow directions in DSL compiler
266	List issue|Features|Big picture	Todo
265	Bug|FSL|Features|Codegen	End nodes specifiable in PEG
264	FSL|Features	Start nodes specifiable in PEG
263	Core|Enhancement|API	Tagged template notation makes jssm machine instance
262	Core|Enhancement	Tagged template notation compiles
261	Enhancement|Javascript|Features|API	Tagged template notation aggregates argument
260	Enhancement|FSL|Features	Tagged template notation parses
259	Core|Enhancement|Features|API	Tagged template notation
258	Core|FSL	From/to chains
257	Core|Enhancement	Throw on unknown rule
256	Core	Rule selectors
255	Core|FSL	Rule parsing basis
254	Enhancement|FSL|Visualizations	State labels
253	Enhancement|FSL|Codegen	State groups
252	Enhancement|FSL	Express machine name in PEG
251	Core|FSL|Features|Codegen	Parse tree compiler 😮
250	Enhancement|FSL	Start and end nodes
249	Enhancement|Stochastics	Probabilistics
248	Features|Needs tests|API	The ending of machines
247	Enhancement|Documentation and docgen|Readme|Website	Much improved README
246	Enhancement|Features|Visualizations	Color
245	Enhancement|Visualizations	Graph rendering of edges
244	Core|Enhancement	Data issues
243	Enhancement|Readme	Remaining badge work
242	List issue|Enhancement|Features	Machine state extraction and history
241	Enhancement|FSL|API	Auto-API
240	Enhancement|Needs tests|Stochastics	Available stochastic criteria
239	Enhancement|API	Notification hooks
238	Core|Enhancement	Validation Hooks
237	Enhancement|Javascript	ES6 Feature Support
236	Core|FSL	Change backticks in grammar to single quotes
235	Core|Visualizations	Config node display types and characteristics
234	Enhancement|FSL	Stricter machine configs
233	Suppressed|Enhancement	re-enable suppressed features
231	Core	state lists
230	Core|FSL	fat arrows
229	Features|Tooling|Static analysis	eslint-plugin-ava
228	Documentation and docgen|Features|Tooling|Static analysis	eslint-plugin-jsdoc
227	Dependencies|Enhancement|Static analysis	eslint-plugin-flowtype
226	Dependencies|Features|Tooling|Static analysis	eslint-plugin-unicorn
225	Features|Tooling|Static analysis	eslint-plugin-fp
224	Features|Tooling|Static analysis	eslint-plugin-new-with-error
223	Dependencies|Features|Tooling|Static analysis	eslint-plugin-promise
222	Core|Tooling|Static analysis	Complete set of ESLint4 primitives
221	Needs research|Question|Uncertain	What if a GUI made these?
220	Enhancement|Documentation and docgen|Features|Readme|Website	Readme H1s become pages
219	Enhancement|Documentation and docgen|Features|Website	TL;DR section at top becomes front page of website
218	Enhancement|Documentation and docgen|Features|Readme|Website	Make the site out of the readme
217	Bug|Core|Performance	why is the peg suddenly so slow :/
216	FSL|Features|Needs tests	Comprehensive / torture test for parser
215	Needs research|Core|Dependencies|Static analysis	Investigate linter plugins
214	Enhancement|Tooling|CI/CD	codecov.io
213	Dependencies|Automation	greenkeeper 2
212	Enhancement|Features|Website	make nicer website
211	Core|Visualizations	Handled in `jssm_viz` and `jssm_viz_demo`
210	Core|FSL|Features	Better definition of Color in PEG
209	Features|Visualizations	default edge coloring
208	Core|Features|Needs tests	100% code coverage
207	Core|Visualizations	parse outputs of graph
206	Core|Enhancement|FSL	parse inputs of graph
205	Suppressed|Core|Enhancement	re-enable load_state_machine
204	Suppressed|Enhancement	re-enable force_transition/1
203	Suppressed|Enhancement	re-enable valid_force_transition
202	Core|Enhancement|Needs tests|Stochastics	correct support for probability 0 and probability false in random state transitions, tests
201	Suppressed|Enhancement|Features|API	reintroduce `is_changing/0`
200	Enhancement|CDN|Website|Uncertain	front website from cloudfront maybe
199	Enhancement|Automation|Tooling|Website	set up website monitoring
198	Enhancement|FSL|Features	Bidirectional action label notation
197	Bug|Features|Website	fix website again :/
196	Enhancement|Features	Maximum total transitons per state
195	Enhancement|Features	Minimum total transitons per state
194	Enhancement|FSL|Features|Visualizations	Config node display type
193	Features|Visualizations	Config end node display type
192	Features|Visualizations	Config start node display type
191	Features|Visualizations	Render end node(s) differently
190	Documentation and docgen|Features|Readme	comparison section in readme
189	Enhancement|FSL|Features	State Machine Factory Header (.smfh)
188	Enhancement|FSL|Features	State Machine Description Header (.smdh)
187	Enhancement|FSL|Features	Bundled Description State Machine (.bdsm) files
186	Features|Visualizations	Render 2dir edges together
185	Core|Visualizations	Render transition as DOT edge
184	Core|Visualizations|Codegen	Render state as DOT node
183	Needs research|Enhancement|Question|FSL|Uncertain	Multiple start nodes for factories, and `.start_from/1`
182	Needs research|Question|Uncertain	Inputs and Outputs
181	Enhancement|FSL|Features	Enforce config: specify end node(s)
180	Enhancement|FSL|Features	Optional config: specify end node(s)
179	Enhancement|FSL|Features	Optional config: specify start node
178	Needs research|Core|Enhancement|Question|FSL|Features|Uncertain	Parser: Config whether state machine is immutable in definition
177	Core|Enhancement|FSL	Parser: edge config group
176	Core|Enhancement|FSL	Parser: state config group
175	Core|FSL	Parser: graph config group
174	Bug|FSL	Remove spurious SE from parse tree
173	Enhancement|FSL	Single item description left of single arrow string name string value
172	Enhancement|FSL	Single item description left of single arrow string value
171	Enhancement|FSL	Single item description left of single arrow string name
170	Enhancement|FSL	Single item description both sides of single arrow
169	Enhancement|Visualizations	Single item description right of single arrow
168	Enhancement|Visualizations	Single item description left of single arrow
167	Enhancement|FSL	Empty description both sides of single arrow
166	Enhancement|FSL	Empty description right of single arrow
165	Enhancement|FSL	Empty description left of single arrow
164	Enhancement|FSL	Whitespace both sides of single arrow
163	Enhancement|FSL	Whitespace right of single arrow
162	Enhancement|FSL	Whitespace left of single arrow
161	FSL|Features|Needs tests	Parse tests on single arrow single statement `a->b;`
160	Enhancement|FSL|Features	node qualities within dsl, instead of just edge qualities
159	Enhancement|FSL|Features|Visualizations	specify dot or circo within dsl
158	Enhancement|Features|Stochastics|Visualizations	Probability-driven edge weight
157	Enhancement|Features|Visualizations	Main path heavy edge weight
156	Enhancement|Features|Visualizations	Graph node alternate labels
155	Enhancement|Features|Visualizations	per-edge coloring
154	Enhancement|Features|Visualizations	per-node coloring
153	Needs research|Question|FSL|Uncertain	If states were always strings, then arrays could be multi-source or multi-dest
152	Core|Enhancement|API	Chain parsing exposed through main API
151	Core|FSL|Features	Long chains
150	Enhancement|FSL	Multiple chains
149	Enhancement|FSL|Features	Support for arc labels
148	Enhancement|Features|Visualizations	Support for tail labels
147	Enhancement|FSL|Features	Support for head labels
146	Enhancement|FSL|Features|Visualizations	Edge details on left overridden on backlink by right selectively
145	Features|Visualizations	Edge details callout (right)
144	Features|Visualizations	Edge details callout (left)
143	Enhancement|FSL|Features	Specify two-direction link <->
142	Core|Enhancement|FSL	Specify one-direction link ->
141	Bug|Package Quality|Documentation and docgen|Readme	fix the damn readme doc image.  make sure it works on gh and npm
140	Enhancement|Tooling	Find a way to one-time convert git log into post backlog
139	Bug|Process|Readme|CI/CD	Move badge targets to reports, instead of their images
138	Needs research|Dependencies|Question|Automation|Uncertain	Consider adding `greenkeeper`
137	Build|Core|Size improvement	Set up minification
136	Build|Features|Stochastics	Stoch: minified lib responses are identical to source responses
135	Bug|Build|Tooling	Ugh, get generated `jssm-dot.js` out of code coverage analysis
134	Build|Features|Visualizations	Build chain adds and removes DOT-like DSL implementation for linking
133	Core|Tooling|Codegen	Generate PEG automatically
132	Enhancement|FSL|Features|API	Look up states by which have a given associated action
131	Enhancement|FSL|Features	Probabilistic actions
130	Bug|Core	Correctly follow action with multiple sources at current source
129	Enhancement|Features	Reject action not attached as source to current state
128	Enhancement|Features|API	List in/out actions at current state
127	Features|API	List out actions at current state
126	Core|Enhancement|Features	List in actions at current state
125	Core|Enhancement|FSL|Features	List out actions for state
124	Enhancement|Features|API	List in actions for state
123	Build|Enhancement	Sourcemaps removed from CJS bundle
122	Build|Enhancement|Tooling	Sourcemaps inlined for coverage analysis
121	Needs tests|Stochastics	When action required, action count + 1 >= node count
120	Stochastics	Stochastic networks' (.transition_count + 1) >= .node_count
119	Enhancement|Needs tests|Stochastics	Stochastic networks .transition_count >= .named_transition_count
118	Refactor|Features|Tooling	Move keyword audit to portable custom module
117	Chore|Features|Tooling|Static analysis	Audit for keywords in source (whargarbl, todo, comeback, etc)
116	Enhancement|Documentation and docgen|Features|Codegen	Documentation generation
115	Build|Chore|Features	Pull version number from package.json to method during build
114	Build|Core|Cleanup|Tooling	Clean up old build residues before build
113	Enhancement|Needs tests|Tooling	Verbose and non-verbose modes for AVA
112	Core|Needs tests|Tooling	Run AVA tests
111	Build|Chore|Features	Establish directory structure
110	Features|Tooling|Build infrastructure|Static analysis	Enforce linter
109	Types|Static analysis	Enforce flowtype
108	Refactor|Build|Core|Types	Strip flow types from ES5
107	Build|Core	Browserify ES5 to bundle
106	Build|Core|Compile targets	Babel transcompile ES6 to ES5
105	Enhancement|Visualizations	Ability to set shapes by group
104	Package Quality|Dependencies|Enhancement|Readme	Add David badge
103	Enhancement|API	Machine config - should throw on bad transition?  Default false
102	Bug|Core	Refuse to follow a missing transition
101	Core|Enhancement	Follow a transition
100	Core|Enhancement|Features	Handler hook for attempt to issue an unknown action
99	Enhancement|Features	Handler hook for attempt to follow a missing transition
98	Enhancement|Visualizations	Label colors correspond to edge colors
97	Needs research|Enhancement|Question|Visualizations|Uncertain	Find a way to differentiate label colors in each direction
96	Enhancement|Visualizations	Bidi edges are forced to pair single edges
95	Enhancement|Visualizations	Edge color corresponds to destination color
94	Enhancement|Visualizations	Display weights at line origins
93	Enhancement|Visualizations	Select viz layout engine (dot, circo, etc)
92	Enhancement|FSL	Machine name
91	Enhancement|Process|Documentation and docgen|Examples|Readme	Readme examples
90	Enhancement|Process|Documentation and docgen|Readme	Readme what is a state machine
89	Enhancement|Process|Documentation and docgen|Readme	Readme getting started
88	Enhancement|Process|Documentation and docgen|Readme	Readme TLDR
87	Needs research|Enhancement	Look for mechanisms to adopt in this paper
86	Enhancement|Visualizations	Provide a range of default coloring themes
85	Process|CDN|Package managers	Get onto CDN
84	Process|Documentation and docgen|Readme	Create better `readme`
83	Process|Website	Create site for lib
82	Process|Needs tests|Tooling|CI/CD	Sort out code coverage
81	Enhancement|Features|API	Auto-create API methods for actions (possibly w/ prefix)
80	Enhancement|Features	Jump backwards or forwards in machine state history
79	Features|API	Keep a machine state history
78	Core|Enhancement|Features	Validate a saved machine state
77	Needs research|Enhancement|Question|FSL|Uncertain	Do we need to consume DFA files?
76	Enhancement|Features|API	Auto-create API methods for named transitions (possibly w/ prefix)
75	Enhancement|Features|API	Auto-create API methods for transitions (possibly w/ prefix)
74	Enhancement|Features|Stochastics	Long-term measurement of state-reaching probabilities from X
73	Core|Enhancement|Features	Load a complete machine state (incl definition)
72	Core|Enhancement|Features|API	Store a complete machine state (incl definition)
71	Enhancement|FSL|Features	DOT-like mini-DSL
70	Enhancement|Features|API	Fluent API for assembling state definitions
69	Enhancement|Features|Stochastics	Long-term measurement of transition following probabilities
68	Enhancement|Features|Stochastics	Long-term measurement of state-reaching probabilities
67	Needs research|Enhancement|Question|FSL|Uncertain	Extract Harel statecharts?
66	Needs research|Question|Visualizations|Uncertain	Extract Drakon representations?
65	Needs research|Question|FSL|Uncertain	Non-deterministic finite state automatons?
64	Needs research|Enhancement|Question|Visualizations|Uncertain	Extract UML statecharts?
63	Needs research|Enhancement|Question|Features|Visualizations|Uncertain	Use Viz.js to render hot?
62	Enhancement|Features|Visualizations	Extract DOT code
61	Needs research|Enhancement|Question|Uncertain	Async await support?
60	Needs research|Enhancement|Question|Uncertain	Promise support?
59	Needs research|Enhancement|Question|Uncertain	Observable support?
58	Core|Enhancement|Features	Validation hooks on exiting a node
57	Enhancement|Features	Validation hooks on entering a node
56	Enhancement|Features	Validation hooks on walking a transition
55	List issue|Process|Meta	All `check` issues get `enforce` issues
54	Enhancement|Features|Visualizations	Describe qualities of individual state (label, color, shape, etc)
53	Package Quality|Process|Chore	Apparently badges factor into npm quality, so, ... get badges
52	Enhancement|Features|API	Get master action list
51	Enhancement|Features|API	Keep and answer the flag question `is_changing()`
50	Needs research|Question|Compile targets|Uncertain|Codegen	Extract SDL representations?
49	Process|Needs tests|Meta	All issues get test case issues
48	Needs research|Question|Features	Is there such a thing as comparing two state machines?
47	Needs research|Enhancement|Javascript|Question|Uncertain	Generator support?
46	Needs research|Enhancement|Question|Features|Big picture|Uncertain	Burny's block of nature-of-reality mindfucks
45	Needs research|Core|Enhancement|Features	Timers
44	Enhancement|Features	Notification hooks on unmatchable events
43	Core|Enhancement|Features	Notification hooks on initialization
42	Enhancement|Features	Validation hooks on changing data
41	Enhancement|Features	Notification hooks on walking a transition
40	Enhancement|Features	Notification hooks on entering a node
39	Enhancement|Features	Notification hooks on exiting a node
38	Core|Enhancement|Features	Notification hooks on walking a transition
37	Core|Enhancement|Features	Notification hooks on walking an action
36	Enhancement|Features	Notification hooks on data change
35	Needs research|Core|Enhancement|Features	Data on all hooks
34	Needs research|Core|Enhancement|Features	Data transactionality
33	Needs research|Core|Enhancement|Features	Attached data
32	Needs research|Core|Enhancement|Features|Uncertain	Non-fixed machines
31	Needs research|Core|FSL|Features|Uncertain	Config: whether multiple edges should be permitted between the same two states
30	Core|Enhancement|Features	Config: whether states should be permitted to be in multiple groups
29	Core|Enhancement|FSL|Features	State group membership
28	Core|Enhancement|Features	Config - allow forced transitions
27	Enhancement|Features	Config - allow transitions
26	Enhancement|FSL|Features	Config - allow actions
25	Core|Enhancement|Features|API	List a node's actions
24	Enhancement|Features|API	List a node's out-actions
23	Enhancement|FSL|Features|API	List a node's in-actions
22	Enhancement|FSL|Features	Specify an action to be forced-only (sim. valid force action)
21	Enhancement|Features|Visualizations	Specify one edge as graphed as most probable
20	Enhancement|FSL|Features	Specify an edge to be forced-only (sim. valid forced action)
19	Needs research|Core|Enhancement|Question	Data changes before transactional application are inspectable (maybe under `.nextData`?)
18	Enhancement|Features|Visualizations	Render start node differently
17	Enhancement|FSL|Features	Config whether action names are permitted | required | disallowed
16	Enhancement|FSL|Features	Config whether transition names are permitted | required | disallowed
15	Enhancement|Features	Config whether forcing illegal transitions is permitted
14	Needs research|Core|Enhancement|Question|Features|Uncertain	Config whether state machine is immutable in definition
13	Enhancement|FSL|Features|Visualizations	Config links should be 1d/2d/either
12	Enhancement|FSL|Features	Config should-tolerate-islands
11	Enhancement|FSL|Features	Minimum out transitions per state
10	Core|Enhancement|FSL|Features	Minimum in transitions per state
9	Enhancement|FSL|Features	Maximum out transitions per state
8	Enhancement|FSL|Features	Maximum in transitions per state
7	Features|API	List in/out actions for state
6	Core|Enhancement|Features	List in/out transitions for state
5	Core|Enhancement|FSL|Features	Determine whether node is terminal
4	Core|Enhancement|FSL|Features	Transition actions
3	Core|Enhancement|FSL|Features	Specify transition names
2	Enhancement|FSL|Features|Stochastics	Optional weights on edges 
1	Core|FSL|Features	Specify transitions
